"",element,car_names,car_prices,car_registered_date,car_km,car_PS,car_configuration,car_fuelType,car_adresse,Datum,Marke,Typ_grob,Typ,Status,VerkauftIn
"113",6.13,CHEVROLET Camaro 6.2 50th Ann. Ed.,48500,05.2017,19'900,461,Automatikgetriebe,Benzin,8051 Zürich,2023-11-17,CHEVROLET ,Camaro ,Camaro 6.2 ,TRUE,FALSE
"114",6.14,SKODA Octavia Combi 2.0 TDI RS 4x4 DSG,17900,11.2016,155'500,184,Automatikgetriebe,Diesel,6030 Ebikon,2023-11-17,SKODA ,Octavia ,Octavia Combi ,TRUE,FALSE
"115",6.15,SUZUKI Swift 1.2 Compact Top 4x4 Hybrid,25900,Neues Fahrzeug,25,83,Handschaltung,Benzin,1217 MEYRIN / GENEVE,2023-11-17,SUZUKI ,Swift ,Swift 1.2 ,TRUE,FALSE
"116",6.16,VOLVO XC40 E80 Twin Ultimate AWD,69370,Neues Fahrzeug,50,408,Automatikgetriebe,Elektro,8913 Ottenbach,2023-11-17,VOLVO ,XC40 ,XC40 E80 ,TRUE,FALSE
"117",6.17,BMW 730d xDrive Steptronic * M-Sport *,44900,01.2018,85'000,265,Automatikgetriebe,Diesel,7000 Chur,2023-11-17,BMW ,730d ,730d xDrive ,TRUE,FALSE
"118",6.18,BENTLEY Continental GT 4.0 V8 Mulliner,69900,04.2013,83'000,507,Automatikgetriebe,Benzin,7000 Chur,2023-11-17,BENTLEY ,Continental ,Continental GT ,TRUE,FALSE
"119",6.19,BMW 218d xDrive Gran Tourer Steptronic 7-PLÄTZER,26900,04.2021,43'900,150,Automatikgetriebe,Diesel,8305 Dietlikon,2023-11-17,BMW ,218d ,218d xDrive ,TRUE,FALSE
"120",6.20,RENAULT Zoe R135 (incl. Batterie) Iconic,31800,Tageszulassung,100,136,Automatikgetriebe,Elektro,6208 Oberkirch,2023-11-17,RENAULT ,Zoe ,Zoe R135 ,TRUE,FALSE
"121",7.1,FIAT Uno 1.4 i.e. Turbo,21000,04.1993,93'000,112,Handschaltung,Benzin,6807 Taverne,2023-11-17,FIAT ,Uno ,Uno 1.4 ,TRUE,FALSE
"122",7.2,TVR Griffith V8 5.0,52000,08.1998,84'000,327,Handschaltung,Benzin,8309 Nürensdorf,2023-11-17,TVR ,Griffith ,Griffith V8 ,TRUE,FALSE
"123",7.3,SUBARU BRZ 2.0R,27200,03.2013,56'900,280,Handschaltung,Benzin,8570 Weinfelden,2023-11-17,SUBARU ,BRZ ,BRZ ,TRUE,FALSE
"124",7.4,BMW 135i Coupé,38000,08.2009,101'000,306,Handschaltung,Benzin,6951 Signöra,2023-11-17,BMW ,135i ,135i ,TRUE,FALSE
"125",7.5,MERCEDES-BENZ 280 SE 3.5 V8,350000,01.1969,71'310,200,Automatikgetriebe,Benzin,1202 Genève,2023-11-17,MERCEDES-BENZ ,280 ,280 SE ,TRUE,FALSE
"126",7.6,AUDI 200 Turbo quattro,24900,05.1988,142'000,200,Handschaltung,Benzin,7276 Davos Frauenkirch,2023-11-17,AUDI ,200 ,200 Turbo ,TRUE,FALSE
"127",7.7,FERRARI 458 Speciale 4.5 V8,405458,04.2014,15'800,600,Automatikgetriebe,Benzin,6900 Lugano,2023-11-17,FERRARI ,458 ,458 Speciale ,TRUE,FALSE
"128",7.8,JEEP Compass 1.4 Turbo Limited AWD 9ATX,28000,03.2019,34'000,170,Automatikgetriebe,Benzin,1950 Sion,2023-11-17,JEEP ,Compass ,Compass 1.4 ,TRUE,FALSE
"129",7.9,PORSCHE 356 SC,140000,01.1963,46'800,90,Handschaltung,Benzin,7000 Chur,2023-11-17,PORSCHE ,356 ,356 ,TRUE,FALSE
"130",7.10,VOLVO XC60 D4 AWD Husky Edition Geartronic,25900,01.2015,81'000,230,Automatikgetriebe,Diesel,4653 Obergösgen ,2023-11-17,VOLVO ,XC60 ,XC60 D4 ,TRUE,FALSE
"131",7.11,HYUNDAI Tucson 1.6 T-GDi HEV Vertex 4WD,49900,10.2023,5'000,180,Automatikgetriebe,Hybrid,6020 Emmenbrücke,2023-11-17,HYUNDAI ,Tucson ,Tucson 1.6 ,TRUE,FALSE
"132",7.12,HYUNDAI Tucson 1.6 T-GDi HEV Amplia 4WD,43500,Vorführmodell,50,180,Automatikgetriebe,Hybrid,6020 Emmenbrücke,2023-11-17,HYUNDAI ,Tucson ,Tucson 1.6 ,TRUE,FALSE
"133",7.13,MINI Countryman Cooper S ALL4 Steptronic,53900,Neues Fahrzeug,10,178,Automatikgetriebe,Benzin,1806 St-Légier-Chiésaz,2023-11-17,MINI ,Countryman ,Countryman Cooper ,TRUE,FALSE
"134",7.14,MINI Countryman Cooper S ALL4 Steptronic,52900,Neues Fahrzeug,10,178,Automatikgetriebe,Benzin,1806 St-Légier-Chiésaz,2023-11-17,MINI ,Countryman ,Countryman Cooper ,TRUE,FALSE
"135",7.15,MINI Countryman John Cooper Works ALL4 Steptronic,64500,Neues Fahrzeug,10,306,Automatikgetriebe,Benzin,1806 St-Légier-Chiésaz,2023-11-17,MINI ,Countryman ,Countryman John ,TRUE,FALSE
"136",7.16,MERCEDES-BENZ T-Klasse 180 Style Automat - ESSENCE,40300,Neues Fahrzeug,50,116,Automatikgetriebe,Benzin,1227 Carouge,2023-11-17,MERCEDES-BENZ ,T-Klasse ,T-Klasse 180 ,TRUE,FALSE
"137",7.17,MERCEDES-BENZ T-Klasse 180D Style Automat,38900,Neues Fahrzeug,50,116,Automatikgetriebe,Diesel,1227 Carouge,2023-11-17,MERCEDES-BENZ ,T-Klasse ,T-Klasse 180D ,TRUE,FALSE
"138",7.18,"HYUNDAI Ioniq 5 MJ23 77,4kWh 4WD UNIQ *Panoramadach*",58100,Neues Fahrzeug,20,325,Automatikgetriebe,Elektro,9642 Ebnat-Kappel SG,2023-11-17,HYUNDAI ,Ioniq ,Ioniq 5 ,TRUE,FALSE
"139",7.19,AUDI SQ5 3.0 TDI quattro tiptronic,25980,02.2014,144'980,313,Automatikgetriebe,Diesel,8494 Bauma,2023-11-17,AUDI ,SQ5 ,SQ5 3.0 ,TRUE,FALSE
"140",7.20,MAZDA CX-30 2.0 186 Ambition Plus AWD,36116,02.2022,9'800,186,Automatikgetriebe,Benzin,4460 Gelterkinden,2023-11-17,MAZDA ,CX-30 ,CX-30 2.0 ,TRUE,FALSE
"141",8.1,"TOYOTA HI-LUX 2,4 DC 4x4, comfort, AHK 3,5 Tonnen inklusive !!!",40990,Vorführmodell,3'000,150,Handschaltung,Diesel,9114 Hoffeld,2023-11-17,TOYOTA ,HI-LUX ,"HI-LUX 2,4 ",TRUE,FALSE
"142",8.2,MERCEDES-BENZ V 170 Limousine,36000,07.1952,48'253,52,Handschaltung,Benzin,6014 Luzern,2023-11-17,MERCEDES-BENZ ,V ,V 170 ,TRUE,FALSE
"143",8.3,BMW X3 xDrive 20d Individual M Sport Steptronic,48000,12.2019,30'000,190,Automatikgetriebe,Diesel,6403 Küssnacht,2023-11-17,BMW ,X3 ,X3 xDrive ,TRUE,FALSE
"144",8.4,LAND ROVER Range Rover 3.0 SDV6 HSE Automatic,115850,02.2021,23'500,275,Automatikgetriebe,Diesel,6340 Baar,2023-11-17,LAND ,ROVER ,ROVER Range ,TRUE,FALSE
"145",8.5,BMW M3 Coupé,39946,10.2003,10'000,343,Automatikgetriebe,Benzin,5512 Wohlenschwil,2023-11-17,BMW ,M3 ,M3 ,TRUE,FALSE
"146",8.6,CHEVROLET Corvette Coupé Z06 3LZ Automatic,149999,01.2018,8'500,660,Automatikgetriebe,Benzin,3855 Schwanden,2023-11-17,CHEVROLET ,Corvette ,Corvette Coupé ,TRUE,FALSE
"147",8.7,BMW 530d Touring xDrive Steptronic,25400,03.2016,108'000,258,Automatikgetriebe,Diesel,8580 Hefenhofen-Amriswil,2023-11-17,BMW ,530d ,530d Touring ,TRUE,FALSE
"148",8.8,BMW X3 xDrive 30d Steptronic,13900,08.2013,235'440,258,Automatikgetriebe,Diesel,8408 Winterthur,2023-11-17,BMW ,X3 ,X3 xDrive ,TRUE,FALSE
"149",8.9,VW Käfer Convertible,41000,08.1971,15'000,101,Handschaltung,Benzin,9016 St. Gallen,2023-11-17,VW ,Käfer ,Käfer ,TRUE,FALSE
"150",8.10,AUDI SQ5 3.0 TDI quattro tiptronic,28500,02.2016,110'900,313,Automatikgetriebe,Diesel,1260 nyon,2023-11-17,AUDI ,SQ5 ,SQ5 3.0 ,TRUE,FALSE
"151",8.11,FORD S-MAX 2.5 Hybrid ST-Line 7P,54789,Vorführmodell,3'000,190,Automatikgetriebe,Hybrid,8952 Schlieren,2023-11-17,FORD ,S-MAX ,S-MAX 2.5 ,TRUE,FALSE
"152",8.12,OPEL Antara Benzin 2.4 Enjoy 4WD,10500,12.2006,72'100,141,Handschaltung,Benzin,5317 Hettenschwil,2023-11-17,OPEL ,Antara ,Antara Benzin ,TRUE,FALSE
"153",8.13,BMW M8 xDrive M Competition Steptronic,104900,04.2020,65'900,626,Automatikgetriebe,Benzin,8750 Glarus,2023-11-17,BMW ,M8 ,M8 xDrive ,TRUE,FALSE
"154",8.14,VW POLO 1.0 TSI Style DSG,26790,Neues Fahrzeug,5,95,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,VW ,POLO ,POLO 1.0 ,TRUE,FALSE
"155",8.15,ALFA ROMEO Giulietta 1.4 T MultiAir Super,15900,09.2017,45'000,150,Handschaltung,Benzin,1213 Petit-Lancy (GE),2023-11-17,ALFA ,ROMEO ,ROMEO Giulietta ,TRUE,FALSE
"156",8.16,SUBARU 2.5 Turbo 4WD WRX STI Sport,21999,11.2011,111'000,301,Handschaltung,Benzin,8494 Bauma,2023-11-17,SUBARU ,2.5 ,2.5 Turbo ,TRUE,FALSE
"157",8.17,FORD TOURNEO C Bus 310 L1 2.0 TDCi 170 Titani,31900,01.2017,99'000,170,Handschaltung,Diesel,8954 Geroldswil,2023-11-17,FORD ,TOURNEO ,TOURNEO C ,TRUE,FALSE
"158",8.18,FIAT 500 La Prima by Bocelli,29900,Neues Fahrzeug,5,119,Automatikgetriebe,Elektro,9542 Münchwilen,2023-11-17,FIAT ,500 ,500 La ,TRUE,FALSE
"159",8.19,VW ID.5 Pro Performance,48600,Neues Fahrzeug,5,204,Automatikgetriebe,Elektro,9542 Münchwilen,2023-11-17,VW ,ID.5 ,ID.5 Pro ,TRUE,FALSE
"160",8.20,MERCEDES-BENZ G 350,84890,04.2018,91'600,245,Automatikgetriebe,Diesel,9542 Münchwilen,2023-11-17,MERCEDES-BENZ ,G ,G ,TRUE,FALSE
"161",9.1,BMW 335i Cabriolet DSG,18900,10.2011,152'000,306,Automatikgetriebe,Benzin,1350 Orbe,2023-11-17,BMW ,335i ,335i Cabriolet ,TRUE,FALSE
"162",9.2,MERCEDES-BENZ AMG GT Speedshift DCT,113900,07.2015,24'900,510,Automatikgetriebe,Benzin,8162 Steinmaur,2023-11-17,MERCEDES-BENZ ,AMG ,AMG GT ,TRUE,FALSE
"163",9.3,TESLA Model 3,48900,06.2021,33'000,325,,Elektro,4133 Pratteln,2023-11-17,TESLA ,Model ,Model ,TRUE,FALSE
"164",9.4,ROLLS-ROYCE Silver Dawn,94600,01.1954,35'000,0,Automatikgetriebe,Benzin,3777 Saanenmöser,2023-11-17,ROLLS-ROYCE ,Silver ,Silver ,TRUE,FALSE
"165",9.5,MERCEDES-BENZ V 250 d extralang Avantgarde 4Matic 9G-Tronic,98000,07.2020,67'000,190,Automatikgetriebe,Diesel,8400 Wintherthur ,2023-11-17,MERCEDES-BENZ ,V ,V 250 ,TRUE,FALSE
"166",9.6,MERCEDES-BENZ SLK 200 Kompressor,18900,05.2001,35'400,163,Automatikgetriebe,Benzin,6234 Triengen,2023-11-17,MERCEDES-BENZ ,SLK ,SLK 200 ,TRUE,FALSE
"167",9.7,"ROLLS-ROYCE CORNICHE DHC, Eintausch möglich",91800,01.1970,99'999,190,Automatikgetriebe,Benzin,8405 Winterthur,2023-11-17,ROLLS-ROYCE ,CORNICHE ,"CORNICHE DHC, ",TRUE,FALSE
"168",9.8,AUDI A1 1.6 TDI Ambition,7500,10.2010,92'500,105,Handschaltung,Diesel,8280 Kreuzlingen,2023-11-17,AUDI ,A1 ,A1 1.6 ,TRUE,FALSE
"169",9.9,CHEVROLET Corvette Convertible Z06 3LZ,89500,03.2016,61'400,660,Handschaltung,Benzin,8113 Boppelsen,2023-11-17,CHEVROLET ,Corvette ,Corvette Convertible ,TRUE,FALSE
"170",9.10,OPEL KADETT C 1.2 S,12800,04.1978,38'105,0,,Benzin,8200 Schaffhausen,2023-11-17,OPEL ,KADETT ,KADETT C ,TRUE,FALSE
"171",9.11,AUDI Q5 Sportback 50 TFSI e PHEV S line quattro S-tronic,89990,Neues Fahrzeug,25,299,Automatikgetriebe,Hybrid,1122 Romanel-sur-Morges,2023-11-17,AUDI ,Q5 ,Q5 Sportback ,TRUE,FALSE
"172",9.12,VOLVO V90 2.0 T6 TE Plus Dark eAWD,64900,01.2023,10'500,398,Automatikgetriebe,Hybrid,1920 Martigny,2023-11-17,VOLVO ,V90 ,V90 2.0 ,TRUE,FALSE
"173",9.13,MERCEDES-BENZ C 43 Cabriolet AMG 4Matic 9G-Tronic,49990,10.2017,77'456,367,Automatikgetriebe,Benzin,8852 Altendorf,2023-11-17,MERCEDES-BENZ ,C ,C 43 ,TRUE,FALSE
"174",9.14,CUPRA Formentor 1.4 eHybrid VZ DSG,49990,Neues Fahrzeug,5,245,Automatikgetriebe,Hybrid,8413 Neftenbach,2023-11-17,CUPRA ,Formentor ,Formentor 1.4 ,TRUE,FALSE
"175",9.15,VW Tiguan 2.0TSI HighLine 4Motion,34900,06.2019,89'400,230,Automatikgetriebe,Benzin,1726 Farvagny-le-Grand,2023-11-17,VW ,Tiguan ,Tiguan 2.0TSI ,TRUE,FALSE
"176",9.16,MINI Clubman Cooper S ALL4 Steptronic Last Edition,51999,Neues Fahrzeug,21,178,Automatikgetriebe,Benzin,9495 Triesen,2023-11-17,MINI ,Clubman ,Clubman Cooper ,TRUE,FALSE
"177",9.17,SKODA Kodiaq 2.0 TSI Ambition 4x4,31900,09.2019,69'000,190,Automatikgetriebe,Benzin,1032 Romanel sur Lausanne,2023-11-17,SKODA ,Kodiaq ,Kodiaq 2.0 ,TRUE,FALSE
"178",9.18,VOLVO C40 E80 Ultimate AWD,67570,Neues Fahrzeug,50,408,Automatikgetriebe,Elektro,8913 Ottenbach,2023-11-17,VOLVO ,C40 ,C40 E80 ,TRUE,FALSE
"179",9.19,CITROEN C3 1.2 PureTech Swiss Edition+,22140,Neues Fahrzeug,20,110,Automatikgetriebe,Benzin,9015 St. Gallen,2023-11-17,CITROEN ,C3 ,C3 1.2 ,TRUE,FALSE
"180",9.20,AUDI SQ5 3.0 TFSI quattro S-tronic,39790,04.2018,114'800,354,Automatikgetriebe,Benzin,1245 Collonge-Bellerive / Genève,2023-11-17,AUDI ,SQ5 ,SQ5 3.0 ,TRUE,FALSE
"181",10.1,FIAT FIAT 1500 TS OD 1500,13890,05.1965,14'414,0,Handschaltung,Benzin,2350 Saignelégier,2023-11-17,FIAT ,FIAT ,FIAT 1500 ,TRUE,FALSE
"182",10.2,PORSCHE 944 Turbo Cup,125000,04.1987,165'756,290,Handschaltung,Benzin,8252 Schlatt,2023-11-17,PORSCHE ,944 ,944 Turbo ,TRUE,FALSE
"183",10.3,BMW 328Ci Coupé,14000,03.2000,110'000,193,Automatikgetriebe,Benzin,4563 Gerlafingen,2023-11-17,BMW ,328Ci ,328Ci ,TRUE,FALSE
"184",10.4,DODGE Charger,179000,07.1970,42'893,375,Handschaltung,Benzin,8704 Herrliberg,2023-11-17,DODGE ,"","",TRUE,FALSE
"185",10.5,PORSCHE 911 GT2,220000,11.2008,44'554,530,Handschaltung,Benzin,6900 Lugano,2023-11-17,PORSCHE ,911 ,911 ,TRUE,FALSE
"186",10.6,FORD Model A,29900,01.1929,42'500,40,Handschaltung,Benzin,5074 Eiken,2023-11-17,FORD ,Model ,Model ,TRUE,FALSE
"187",10.7,OPEL Astra Caravan 1.6i 16V TP Elegance,3500,01.2005,140'000,105,Handschaltung,Benzin,6232 Geuensee,2023-11-17,OPEL ,Astra ,Astra Caravan ,TRUE,FALSE
"188",10.8,MERCEDES-BENZ AMG GT S Speedshift DCT,112500,04.2018,39'999,522,Automatikgetriebe,Benzin,5610 WOHLEN,2023-11-17,MERCEDES-BENZ ,AMG ,AMG GT ,TRUE,FALSE
"189",10.9,"FORD FAIRLANE 500 Skyliner, Eintausch möglich",135000,01.1957,99'999,245,Automatikgetriebe,Benzin,8405 Winterthur,2023-11-17,FORD ,FAIRLANE ,FAIRLANE 500 ,TRUE,FALSE
"190",10.10,BMW X1 xDrive 18d Swiss Advantage Sport Steptronic,27953,03.2019,44'000,150,Automatikgetriebe,Diesel,8057 Zürich,2023-11-17,BMW ,X1 ,X1 xDrive ,TRUE,FALSE
"191",10.11,AUDI Q3 35 TFSI S-tronic,37900,05.2021,29'400,150,Automatikgetriebe,Benzin,1726 Farvagny-le-Grand,2023-11-17,AUDI ,Q3 ,Q3 35 ,TRUE,FALSE
"192",10.12,AUDI Q3 35 TFSI advanced S-tronic,34900,09.2022,27'705,150,Automatikgetriebe,Benzin,6012 Kriens-Obernau,2023-11-17,AUDI ,Q3 ,Q3 35 ,TRUE,FALSE
"193",10.13,BMW 330d xDr 48V T M Sport,59999,12.2022,19'100,285,Automatikgetriebe,Diesel,4147 Aesch BL,2023-11-17,BMW ,330d ,330d xDr ,TRUE,FALSE
"194",10.14,BMW 218i Act. Tour. M Sport,41999,10.2022,7'000,136,Automatikgetriebe,Benzin,4147 Aesch BL,2023-11-17,BMW ,218i ,218i Act. ,TRUE,FALSE
"195",10.15,CUPRA Ateca 2.0TSI Inicio 4Drive DSG,43900,Vorführmodell,4'000,190,Automatikgetriebe,Benzin,6010 Kriens LU,2023-11-17,CUPRA ,Ateca ,Ateca 2.0TSI ,TRUE,FALSE
"196",10.16,AUDI SQ7 4.0 TDI quattro tiptronic,67900,12.2016,86'000,435,Automatikgetriebe,Diesel,1032 Romanel sur Lausanne,2023-11-17,AUDI ,SQ7 ,SQ7 4.0 ,TRUE,FALSE
"197",10.17,FORD Fiesta 1.0 EcoB Hybrid Titanium X,26360,Neues Fahrzeug,10,125,Automatikgetriebe,Benzin,6010 Kriens-Luzern,2023-11-17,FORD ,Fiesta ,Fiesta 1.0 ,TRUE,FALSE
"198",10.18,FORD Fiesta 1.0 EcoB Hybrid Active,24120,Neues Fahrzeug,10,125,Handschaltung,Benzin,6010 Kriens-Luzern,2023-11-17,FORD ,Fiesta ,Fiesta 1.0 ,TRUE,FALSE
"199",10.19,FORD Puma 1.0 EcoB Hybrid 155 ST-Line X,35789,Neues Fahrzeug,10,155,Automatikgetriebe,Benzin,6010 Kriens-Luzern,2023-11-17,FORD ,Puma ,Puma 1.0 ,TRUE,FALSE
"200",10.20,FORD Puma 1.0 EcoB Hybrid 125 ST-Line X,33789,Neues Fahrzeug,5,125,Automatikgetriebe,Benzin,6010 Kriens-Luzern,2023-11-17,FORD ,Puma ,Puma 1.0 ,TRUE,FALSE
"201",11.1,"VW CC 2.0 TDI 16V/BLUE MOTION, DSG, Erstbesitz",11450,01.2010,169'000,140,Automatikgetriebe,Diesel,8052 Zürich,2023-11-17,VW ,CC ,CC 2.0 ,TRUE,FALSE
"202",11.2,AUDI RS5 Coupé 4.2 FSI quattro S-tronic,31000,04.2011,96'000,450,Automatikgetriebe,Benzin,1094 Paudex,2023-11-17,AUDI ,RS5 ,RS5 Coupé ,TRUE,FALSE
"203",11.3,BMW M Coupé,46000,01.1999,129'800,321,Handschaltung,Benzin,1991 Salins,2023-11-17,BMW ,M ,M ,TRUE,FALSE
"204",11.4,MERCEDES-BENZ CLA 220 Coupé,28000,10.2018,62'000,184,Automatikgetriebe,Benzin,8832 Wollerau,2023-11-17,MERCEDES-BENZ ,CLA ,CLA 220 ,TRUE,FALSE
"205",11.5,BMW Z3 1.8i Roadster,6900,03.1997,130'000,118,Handschaltung,Benzin,1206 Genève,2023-11-17,BMW ,Z3 ,Z3 1.8i ,TRUE,FALSE
"206",11.6,MERCEDES-BENZ GLS 350 d 4Matic 9G-TRONIC,41900,06.2017,190'000,258,Automatikgetriebe,Diesel,8002 Zürich,2023-11-17,MERCEDES-BENZ ,GLS ,GLS 350 ,TRUE,FALSE
"207",11.7,MINI Cooper S Steptronic,14500,07.2014,94'000,192,Automatikgetriebe,Benzin,1205 Geneve,2023-11-17,MINI ,Cooper ,Cooper S ,TRUE,FALSE
"208",11.8,BMW X1 xDrive 18d M Sport Steptronic,18500,06.2016,142'300,234,Automatikgetriebe,Diesel,1964 Conthey,2023-11-17,BMW ,X1 ,X1 xDrive ,TRUE,FALSE
"209",11.9,BMW Z3 Coupé 3.0i,34999,03.2001,33'000,231,Automatikgetriebe,Benzin,8057 Zurich,2023-11-17,BMW ,Z3 ,Z3 Coupé ,TRUE,FALSE
"210",11.10,VW CC Albar,13900,04.1969,60'000,0,Handschaltung,Benzin,1242 satigny,2023-11-17,VW ,CC ,CC ,TRUE,FALSE
"211",11.11,BMW X3 xDrive M Competition,64500,06.2020,67'500,510,Automatikgetriebe,Benzin,9200 Gossau,2023-11-17,BMW ,X3 ,X3 xDrive ,TRUE,FALSE
"212",11.12,VW T-Roc 2.0 TSI R DSG 4Motion,43200,11.2021,15'500,360,Automatikgetriebe,Benzin,8416 Flaach,2023-11-17,VW ,T-Roc ,T-Roc 2.0 ,TRUE,FALSE
"213",11.13,SKODA Karoq 1.5 TSI SportLine DSG,47990,Neues Fahrzeug,11,150,Automatikgetriebe,Benzin,8048 Zürich,2023-11-17,SKODA ,Karoq ,Karoq 1.5 ,TRUE,FALSE
"214",11.14,AUDI Q3 45 TFSI S line quattro S-tronic,38990,09.2019,74'500,230,Automatikgetriebe,Benzin,1245 Collonge-Bellerive / Genève,2023-11-17,AUDI ,Q3 ,Q3 45 ,TRUE,FALSE
"215",11.15,HYUNDAI Tucson 1.6 TGDI Vertex 4WD Automatic,20900,08.2016,86'200,177,Automatikgetriebe,Benzin,6410 Goldau,2023-11-17,HYUNDAI ,Tucson ,Tucson 1.6 ,TRUE,FALSE
"216",11.16,BMW M135i xDrive Steptronic,26600,11.2015,96'600,326,Automatikgetriebe,Benzin,8909 Zwillikon,2023-11-17,BMW ,M135i ,M135i xDrive ,TRUE,FALSE
"217",11.17,TOYOTA BZ4X 6.6 kw OBC Premium AWD,53900,Vorführmodell,5'800,218,Automatikgetriebe,Elektro,9542 Münchwilen,2023-11-17,TOYOTA ,BZ4X ,BZ4X 6.6 ,TRUE,FALSE
"218",11.18,MASERATI Ghibli 3.0 V6 S Q4,31800,09.2014,102'800,410,Automatikgetriebe,Benzin,9015 St. Gallen,2023-11-17,MASERATI ,Ghibli ,Ghibli 3.0 ,TRUE,FALSE
"219",11.19,TOYOTA BZ4X Style AWD (6.6 kW OBC),45600,01.2023,11'000,218,Automatikgetriebe,Elektro,6403 Küssnacht am Rigi,2023-11-17,TOYOTA ,BZ4X ,BZ4X Style ,TRUE,FALSE
"220",11.20,SUBARU Impreza 2.0i e-Boxer Swiss Plus 4x4 Hybrid,34800,Vorführmodell,1'500,166,Automatikgetriebe,Hybrid,3930 Visp,2023-11-17,SUBARU ,Impreza ,Impreza 2.0i ,TRUE,FALSE
"221",12.1,AERO t Rex 3s,19999,Neues Fahrzeug,100,0,Handschaltung,Benzin,9000 Sankt Gallen ,2023-11-17,AERO ,t ,t Rex ,TRUE,FALSE
"222",12.2,PORSCHE Boxster S 3.2,29500,04.2002,25'000,252,Handschaltung,Benzin,4410 Liestal,2023-11-17,PORSCHE ,Boxster ,Boxster S ,TRUE,FALSE
"223",12.3,BMW M135i xDrive Steptronic,43500,05.2020,54'000,306,Automatikgetriebe,Benzin,4900 Langenthal,2023-11-17,BMW ,M135i ,M135i xDrive ,TRUE,FALSE
"224",12.4,FIAT 500 1.4 16V Turbo Abarth 695 SS,32300,02.2011,23'300,180,Handschaltung,Benzin,6900 Lugano,2023-11-17,FIAT ,500 ,500 1.4 ,TRUE,FALSE
"225",12.5,MASERATI 3200 GT,24900,05.2000,39'500,370,Handschaltung,Benzin,1009 PULLY,2023-11-17,MASERATI ,3200 ,3200 ,TRUE,FALSE
"226",12.6,FIAT Bravo 2.0 20V HGT,2999,07.1996,321'000,147,Handschaltung,Benzin,3422 Rüdtligen,2023-11-17,FIAT ,Bravo ,Bravo 2.0 ,TRUE,FALSE
"227",12.7,PORSCHE Porsche 356 B T5 Super 90,129500,12.1960,115'000,90,Handschaltung,Benzin,8234 Stetten,2023-11-17,PORSCHE ,Porsche ,Porsche 356 ,TRUE,FALSE
"228",12.8,AUDI A1 Sportback 1.6 TDI Ambition S Line,10500,08.2012,224'000,105,Handschaltung,Diesel,1000 Lausanne,2023-11-17,AUDI ,A1 ,A1 Sportback ,TRUE,FALSE
"229",12.9,BMW Z4 sDrive23i Steptronic,22490,02.2012,38'850,204,Automatikgetriebe,Benzin,1206 Genève,2023-11-17,BMW ,Z4 ,Z4 sDrive23i ,TRUE,FALSE
"230",12.10,PORSCHE 911 Targa 2.0 S,139000,06.1969,27'000,170,Handschaltung,Benzin,1950 Sion,2023-11-17,PORSCHE ,911 ,911 Targa ,TRUE,FALSE
"231",12.11,FORD FOCUS Station Wagon 1.5i EcoB SCTi ST-Line X,28890,10.2021,37'500,150,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,FORD ,FOCUS ,FOCUS Station ,TRUE,FALSE
"232",12.12,AUDI e-tron GT quattro,94980,02.2022,3'700,530,Automatikgetriebe,Elektro,9542 Münchwilen,2023-11-17,AUDI ,e-tron ,e-tron GT ,TRUE,FALSE
"233",12.13,AUDI A3 Sportback 40 TFSI S Line quattro S-Tronic,41780,03.2022,9'900,190,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,AUDI ,A3 ,A3 Sportback ,TRUE,FALSE
"234",12.14,TOYOTA COROLLA Touring Sports 2.0 HSD GR-S,39999,Vorführmodell,14'000,184,Automatikgetriebe,Hybrid,9542 Münchwilen,2023-11-17,TOYOTA ,COROLLA ,COROLLA Touring ,TRUE,FALSE
"235",12.15,DACIA Sandero 1.6 Stepway,3900,06.2010,173'000,87,Handschaltung,Benzin,7000 Chur,2023-11-17,DACIA ,Sandero ,Sandero 1.6 ,TRUE,FALSE
"236",12.16,BMW X3 xDrive 20i M Sport,50800,01.2023,18'500,184,Automatikgetriebe,Benzin,8051 Zürich,2023-11-17,BMW ,X3 ,X3 xDrive ,TRUE,FALSE
"237",12.17,VOLVO XC60 B4 D AWD R-Design,43800,05.2022,19'600,197,Automatikgetriebe,Diesel,8051 Zürich,2023-11-17,VOLVO ,XC60 ,XC60 B4 ,TRUE,FALSE
"238",12.18,BMW X4 xDrive 48V M40d,67500,01.2022,13'400,340,Automatikgetriebe,Diesel,8051 Zürich,2023-11-17,BMW ,X4 ,X4 xDrive ,TRUE,FALSE
"239",12.19,MERCEDES-BENZ G 350 Exklusive,144800,10.2022,23'985,286,Automatikgetriebe,Diesel,6012 Kriens-Obernau,2023-11-17,MERCEDES-BENZ ,G ,G 350 ,TRUE,FALSE
"240",12.20,SKODA Karoq 2.0 TSI SportLine 4x4 DSG,42900,Neues Fahrzeug,10,190,Automatikgetriebe,Benzin,1032 Romanel-sur-Lausanne,2023-11-17,SKODA ,Karoq ,Karoq 2.0 ,TRUE,FALSE
"241",13.1,TOYOTA Yaris 1.6 GR Sport,44900,10.2023,10,261,Handschaltung,Benzin,1890 St Maurice,2023-11-17,TOYOTA ,Yaris ,Yaris 1.6 ,TRUE,FALSE
